pair_id,PatientID,dataset_split,panel,input_path,output_path,input_min,input_max,input_mean,input_std,percentile_1,percentile_99,output_min,output_max,output_mean,output_std,original_width,original_height,new_width,new_height,pad_left,pad_top,scale
W2PAIR_0060,LiverUS-84,test,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0060/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0061,LiverUS-84,test,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0061/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0061,LiverUS-84,test,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0061/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0062,LiverUS-84,test,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0062/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0062,LiverUS-84,test,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/test/LiverUS-84/W2PAIR_0062/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0063,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0063/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0063,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0063/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0064,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0064/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0064,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0064/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0065,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0065/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0065,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0065/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0066,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0066/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0066,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0066/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0067,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0067/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0067,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0067/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0068,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0068/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0068,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0068/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0069,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0069/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0069,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0069/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0070,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0070/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0070,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0070/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0071,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0071/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0071,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0071/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0072,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0072/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0072,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0072/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0073,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0073/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0073,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0073/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0074,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0074/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0074,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0074/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0075,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0075/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0075,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0075/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0076,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0076/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0076,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0076/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
W2PAIR_0077,LiverUS-86,val,A,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_a_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0077/panel_a_preprocessed.png,0,255,92.34804750593824,63.69534672086844,0.0,255.0,0,255,82.25079345703125,65.46619713180019,375,421,228,256,14,0,0.6080760095011877
W2PAIR_0077,LiverUS-86,val,B,/kaggle/input/datasets/omneyasaeid/week2-inputs-for-week3-zip/project_rooting_week2/derived/week2_paired_samples/W2PAIR_0069/panel_b_candidate.png,/kaggle/working/project_rooting_week3/derived/preprocessed_pairs/val/LiverUS-86/W2PAIR_0077/panel_b_preprocessed.png,0,255,37.35013727365271,53.84442662423318,0.0,197.0,0,255,43.623809814453125,63.87885565805464,385,421,234,256,11,0,0.6080760095011877
