item_id,pair_id,PatientID,dataset_split,augmentation_status,augmentation_index,panel_a_path,panel_b_path,source_pair_id,is_augmented
W2PAIR_0029__aug_03,W2PAIR_0029,LiverUS-63,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0029/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0029/aug_03/panel_b_augmented.png,W2PAIR_0029,True
W2PAIR_0030__aug_01,W2PAIR_0030,LiverUS-63,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_01/panel_b_augmented.png,W2PAIR_0030,True
W2PAIR_0030__aug_02,W2PAIR_0030,LiverUS-63,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_02/panel_b_augmented.png,W2PAIR_0030,True
W2PAIR_0030__aug_03,W2PAIR_0030,LiverUS-63,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0030/aug_03/panel_b_augmented.png,W2PAIR_0030,True
W2PAIR_0031__aug_01,W2PAIR_0031,LiverUS-63,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_01/panel_b_augmented.png,W2PAIR_0031,True
W2PAIR_0031__aug_02,W2PAIR_0031,LiverUS-63,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_02/panel_b_augmented.png,W2PAIR_0031,True
W2PAIR_0031__aug_03,W2PAIR_0031,LiverUS-63,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0031/aug_03/panel_b_augmented.png,W2PAIR_0031,True
W2PAIR_0032__aug_01,W2PAIR_0032,LiverUS-63,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_01/panel_b_augmented.png,W2PAIR_0032,True
W2PAIR_0032__aug_02,W2PAIR_0032,LiverUS-63,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_02/panel_b_augmented.png,W2PAIR_0032,True
W2PAIR_0032__aug_03,W2PAIR_0032,LiverUS-63,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-63/W2PAIR_0032/aug_03/panel_b_augmented.png,W2PAIR_0032,True
W2PAIR_0033__aug_01,W2PAIR_0033,LiverUS-73,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_01/panel_b_augmented.png,W2PAIR_0033,True
W2PAIR_0033__aug_02,W2PAIR_0033,LiverUS-73,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_02/panel_b_augmented.png,W2PAIR_0033,True
W2PAIR_0033__aug_03,W2PAIR_0033,LiverUS-73,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0033/aug_03/panel_b_augmented.png,W2PAIR_0033,True
W2PAIR_0034__aug_01,W2PAIR_0034,LiverUS-73,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_01/panel_b_augmented.png,W2PAIR_0034,True
W2PAIR_0034__aug_02,W2PAIR_0034,LiverUS-73,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_02/panel_b_augmented.png,W2PAIR_0034,True
W2PAIR_0034__aug_03,W2PAIR_0034,LiverUS-73,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0034/aug_03/panel_b_augmented.png,W2PAIR_0034,True
W2PAIR_0035__aug_01,W2PAIR_0035,LiverUS-73,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_01/panel_b_augmented.png,W2PAIR_0035,True
W2PAIR_0035__aug_02,W2PAIR_0035,LiverUS-73,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_02/panel_b_augmented.png,W2PAIR_0035,True
W2PAIR_0035__aug_03,W2PAIR_0035,LiverUS-73,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0035/aug_03/panel_b_augmented.png,W2PAIR_0035,True
W2PAIR_0036__aug_01,W2PAIR_0036,LiverUS-73,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_01/panel_b_augmented.png,W2PAIR_0036,True
W2PAIR_0036__aug_02,W2PAIR_0036,LiverUS-73,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_02/panel_b_augmented.png,W2PAIR_0036,True
W2PAIR_0036__aug_03,W2PAIR_0036,LiverUS-73,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0036/aug_03/panel_b_augmented.png,W2PAIR_0036,True
W2PAIR_0037__aug_01,W2PAIR_0037,LiverUS-73,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_01/panel_b_augmented.png,W2PAIR_0037,True
W2PAIR_0037__aug_02,W2PAIR_0037,LiverUS-73,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_02/panel_b_augmented.png,W2PAIR_0037,True
W2PAIR_0037__aug_03,W2PAIR_0037,LiverUS-73,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0037/aug_03/panel_b_augmented.png,W2PAIR_0037,True
W2PAIR_0038__aug_01,W2PAIR_0038,LiverUS-73,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_01/panel_b_augmented.png,W2PAIR_0038,True
W2PAIR_0038__aug_02,W2PAIR_0038,LiverUS-73,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_02/panel_b_augmented.png,W2PAIR_0038,True
W2PAIR_0038__aug_03,W2PAIR_0038,LiverUS-73,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0038/aug_03/panel_b_augmented.png,W2PAIR_0038,True
W2PAIR_0039__aug_01,W2PAIR_0039,LiverUS-73,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_01/panel_b_augmented.png,W2PAIR_0039,True
W2PAIR_0039__aug_02,W2PAIR_0039,LiverUS-73,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_02/panel_b_augmented.png,W2PAIR_0039,True
W2PAIR_0039__aug_03,W2PAIR_0039,LiverUS-73,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0039/aug_03/panel_b_augmented.png,W2PAIR_0039,True
W2PAIR_0040__aug_01,W2PAIR_0040,LiverUS-73,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_01/panel_b_augmented.png,W2PAIR_0040,True
W2PAIR_0040__aug_02,W2PAIR_0040,LiverUS-73,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_02/panel_b_augmented.png,W2PAIR_0040,True
W2PAIR_0040__aug_03,W2PAIR_0040,LiverUS-73,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0040/aug_03/panel_b_augmented.png,W2PAIR_0040,True
W2PAIR_0041__aug_01,W2PAIR_0041,LiverUS-73,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_01/panel_b_augmented.png,W2PAIR_0041,True
W2PAIR_0041__aug_02,W2PAIR_0041,LiverUS-73,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_02/panel_b_augmented.png,W2PAIR_0041,True
W2PAIR_0041__aug_03,W2PAIR_0041,LiverUS-73,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-73/W2PAIR_0041/aug_03/panel_b_augmented.png,W2PAIR_0041,True
W2PAIR_0042__aug_01,W2PAIR_0042,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_01/panel_b_augmented.png,W2PAIR_0042,True
W2PAIR_0042__aug_02,W2PAIR_0042,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_02/panel_b_augmented.png,W2PAIR_0042,True
W2PAIR_0042__aug_03,W2PAIR_0042,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0042/aug_03/panel_b_augmented.png,W2PAIR_0042,True
W2PAIR_0043__aug_01,W2PAIR_0043,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_01/panel_b_augmented.png,W2PAIR_0043,True
W2PAIR_0043__aug_02,W2PAIR_0043,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_02/panel_b_augmented.png,W2PAIR_0043,True
W2PAIR_0043__aug_03,W2PAIR_0043,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0043/aug_03/panel_b_augmented.png,W2PAIR_0043,True
W2PAIR_0044__aug_01,W2PAIR_0044,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_01/panel_b_augmented.png,W2PAIR_0044,True
W2PAIR_0044__aug_02,W2PAIR_0044,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_02/panel_b_augmented.png,W2PAIR_0044,True
W2PAIR_0044__aug_03,W2PAIR_0044,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0044/aug_03/panel_b_augmented.png,W2PAIR_0044,True
W2PAIR_0045__aug_01,W2PAIR_0045,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_01/panel_b_augmented.png,W2PAIR_0045,True
W2PAIR_0045__aug_02,W2PAIR_0045,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_02/panel_b_augmented.png,W2PAIR_0045,True
W2PAIR_0045__aug_03,W2PAIR_0045,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0045/aug_03/panel_b_augmented.png,W2PAIR_0045,True
W2PAIR_0046__aug_01,W2PAIR_0046,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0046/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0046/aug_01/panel_b_augmented.png,W2PAIR_0046,True
W2PAIR_0046__aug_02,W2PAIR_0046,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0046/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0046/aug_02/panel_b_augmented.png,W2PAIR_0046,True
W2PAIR_0046__aug_03,W2PAIR_0046,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0046/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0046/aug_03/panel_b_augmented.png,W2PAIR_0046,True
W2PAIR_0047__aug_01,W2PAIR_0047,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0047/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0047/aug_01/panel_b_augmented.png,W2PAIR_0047,True
W2PAIR_0047__aug_02,W2PAIR_0047,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0047/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0047/aug_02/panel_b_augmented.png,W2PAIR_0047,True
W2PAIR_0047__aug_03,W2PAIR_0047,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0047/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0047/aug_03/panel_b_augmented.png,W2PAIR_0047,True
W2PAIR_0048__aug_01,W2PAIR_0048,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0048/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0048/aug_01/panel_b_augmented.png,W2PAIR_0048,True
W2PAIR_0048__aug_02,W2PAIR_0048,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0048/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0048/aug_02/panel_b_augmented.png,W2PAIR_0048,True
W2PAIR_0048__aug_03,W2PAIR_0048,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0048/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0048/aug_03/panel_b_augmented.png,W2PAIR_0048,True
W2PAIR_0049__aug_01,W2PAIR_0049,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0049/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0049/aug_01/panel_b_augmented.png,W2PAIR_0049,True
W2PAIR_0049__aug_02,W2PAIR_0049,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0049/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0049/aug_02/panel_b_augmented.png,W2PAIR_0049,True
W2PAIR_0049__aug_03,W2PAIR_0049,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0049/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0049/aug_03/panel_b_augmented.png,W2PAIR_0049,True
W2PAIR_0050__aug_01,W2PAIR_0050,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0050/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0050/aug_01/panel_b_augmented.png,W2PAIR_0050,True
W2PAIR_0050__aug_02,W2PAIR_0050,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0050/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0050/aug_02/panel_b_augmented.png,W2PAIR_0050,True
W2PAIR_0050__aug_03,W2PAIR_0050,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0050/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0050/aug_03/panel_b_augmented.png,W2PAIR_0050,True
W2PAIR_0051__aug_01,W2PAIR_0051,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0051/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0051/aug_01/panel_b_augmented.png,W2PAIR_0051,True
W2PAIR_0051__aug_02,W2PAIR_0051,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0051/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0051/aug_02/panel_b_augmented.png,W2PAIR_0051,True
W2PAIR_0051__aug_03,W2PAIR_0051,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0051/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0051/aug_03/panel_b_augmented.png,W2PAIR_0051,True
W2PAIR_0052__aug_01,W2PAIR_0052,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0052/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0052/aug_01/panel_b_augmented.png,W2PAIR_0052,True
W2PAIR_0052__aug_02,W2PAIR_0052,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0052/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0052/aug_02/panel_b_augmented.png,W2PAIR_0052,True
W2PAIR_0052__aug_03,W2PAIR_0052,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0052/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0052/aug_03/panel_b_augmented.png,W2PAIR_0052,True
W2PAIR_0053__aug_01,W2PAIR_0053,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0053/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0053/aug_01/panel_b_augmented.png,W2PAIR_0053,True
W2PAIR_0053__aug_02,W2PAIR_0053,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0053/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0053/aug_02/panel_b_augmented.png,W2PAIR_0053,True
W2PAIR_0053__aug_03,W2PAIR_0053,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0053/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0053/aug_03/panel_b_augmented.png,W2PAIR_0053,True
W2PAIR_0054__aug_01,W2PAIR_0054,LiverUS-76,train,augmented,1,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0054/aug_01/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0054/aug_01/panel_b_augmented.png,W2PAIR_0054,True
W2PAIR_0054__aug_02,W2PAIR_0054,LiverUS-76,train,augmented,2,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0054/aug_02/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0054/aug_02/panel_b_augmented.png,W2PAIR_0054,True
W2PAIR_0054__aug_03,W2PAIR_0054,LiverUS-76,train,augmented,3,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0054/aug_03/panel_a_augmented.png,/kaggle/working/project_rooting_week4/derived/augmented_pairs/train/LiverUS-76/W2PAIR_0054/aug_03/panel_b_augmented.png,W2PAIR_0054,True
